finlarch, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
firebarr, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
firebatl, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
fireone, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 57
fireshrk, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 57.613171
firetpbl, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
firetrap, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
firetrk, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
fitegol2, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3, 60
fitegolf, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3, 60
fitfight, 296, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fitter, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
fixeight, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 59.410645
fjbuster, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flashgal, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flicky, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickyo, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flipshot, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flkatck, 280, 224,V,R, 810, 1080, 630, 840, 3, 4, 60
flower, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flstory, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flstoryj, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flyball, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
flyboy, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
flyboyb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
fncywld, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
fnkyfish, 512, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
foodf, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
foodf2, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
foodfc, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
footchmp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottn, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
formatz, 248, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fourtrax, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
fpoint, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpointbj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpointbl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
freekckb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
freekick, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
freeze, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
frenzy, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
friskyt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
friskyta, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
frogg, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
frogger, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
froggers, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
froggrmc, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
frogs, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
frogseg1, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
frogseg2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
fromanc2, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
fromanc4, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
fromance, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
fromancr, 352, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
frontlin, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
fround, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
froundl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fshark, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 54.877857
fsharkbt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 54.877857
fstarfrc, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
ftimpcta, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ftsoccer, 400, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fullthrl, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funkybee, 236, 224,V,R, 810, 1080, 708, 944, 3, 4, 60
funkyjet, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funnymou, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
funybubl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
futspy, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
ga2, 416, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ga2j, 416, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gaia, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 57.550644
gaiapols, 376, 224,V,R, 810, 1080, 564, 752, 3, 4, 60
gaiden, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gakupara, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gakusai, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gakusai2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gal10ren, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galag88b, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
galag88j, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
galaga, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galaga3, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galaga3a, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galaga3m, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galaga84, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galaga88, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
galagab2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galagads, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galagamw, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
galap1, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galap4, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galapx, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galaxiaj, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galaxian, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galaxyfg, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
galaxygn, 352, 256,V,R, 810, 1080, 792, 1056, 3, 4, 60
galhustl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
galivan, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
galivan2, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
galkaika, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galkoku, 640, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gallag, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gallop, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 55
galmedes, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
galmidw, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galmidwo, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galpani2, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
galpani4, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpanib, 224, 256,V,R, 810, 1080, 768, 1024, 3, 4, 60
galpanic, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
galpanis, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpans2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galspnbl, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
galturbo, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
galxwar2, 260, 224,V,R, 810, 1080, 780, 1040, 3, 4, 60
galxwars, 260, 224,V,R, 810, 1080, 780, 1040, 3, 4, 60
galxwart, 260, 224,V,R, 810, 1080, 780, 1040, 3, 4, 60
gametngk, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gangwarb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gangwars, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ganryu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gaplus, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gaplusa, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gapluso, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gardia, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gardiab, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
garou, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garouo, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garoup, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garuka, 304, 224,V,R, 810, 1080, 684, 912, 3, 4, 60
garyoret, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 58
gatedom1, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 58
gatedoom, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 58
gatsbee, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gaun22p1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaun22pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaun2pg1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaun2pj2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaun2pr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt22p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2g, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2pj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntgr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntgr6, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntgr8, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntj12, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr4, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr5, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr7, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntr9, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunts, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaxeduel, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gberet, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 30
gberetb, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gblchmp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gbusters, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gcpinbal, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gdarius, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gdarius2, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
geebee, 272, 224,V,R, 810, 1080, 612, 816, 3, 4, 60
geebeeg, 272, 224,V,R, 810, 1080, 612, 816, 3, 4, 60
gekiretu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gekirido, 320, 232,V,R, 810, 1080, 720, 960, 3, 4, 60
gemini, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
genix, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
genpeitd, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
gensitou, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
geostorm, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstar, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstarb, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstarj, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gfire2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gghost, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ggreats2, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gground, 496, 384,V,R, 810, 1080, 744, 992, 4, 3, 60
ghostb, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 58
ghostb3, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 58
ghouls, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ghoulsu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ghox, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 60
ghunter, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigandes, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gigasb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gigasm2b, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gigawing, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
gijoe, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoej, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoeu, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gimeabrk, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ginganin, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ginkun, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gionbana, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gladiatr, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
glass, 368, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glfgreat, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
glfgretj, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
glprac2j, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glprac2l, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glpracr, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glpracr2, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gmahou, 384, 224,V,R, 810, 1080, 576, 768, 3, 4, 59.633331
gmgalax, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
gmissile, 260, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gng, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gnga, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gngt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goal92, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
goalx3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
godzilla, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 61
gogomile, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gogomilj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
goindol, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
goindolj, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
goindolu, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gokuparo, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldbug, 240, 248,V,R, 810, 1080, 744, 992, 3, 4, 60
goldmedb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldmedl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnabl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxa, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxb, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxc, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
golgo13, 640, 480,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gollygho, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
gomoku, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gondo, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 58
goonies, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gorf, 352, 240,V,R, 810, 1080, 792, 1056, 3, 4, 60
gorfpgm1, 352, 240,V,R, 810, 1080, 792, 1056, 3, 4, 60
gorkans, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
gotcha, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gotya, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
gowcaizr, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpilots, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
gradius2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gratia, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gratiaa, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gravitar, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
gravitr2, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
gravp, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
grchamp, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
grdforce, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdians, 304, 232,H,R, 1440, 1080, 1236, 928, 4, 3, 60
grdius2a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdius2b, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdius3a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdius3e, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdnstrm, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
greatgun, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
greenber, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
grescue, 260, 224,V,R, 810, 1080, 780, 1040, 3, 4, 60
gridiron, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gridlee, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
grindsta, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 59.410645
grindstm, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 59.410645
grndtour, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
grobda, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
grobda2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
grobda3, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60.60606
groovef, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
groundfx, 320, 232,H,R, 1440, 1080, 1236, 928, 4, 3, 60
growl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
growlu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grtwall, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
grudge, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gryzor, 280, 224,V,R, 810, 1080, 630, 840, 3, 4, 60
gseeker, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gseekerj, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gseekeru, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gslgr94u, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gstrik2, 304, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 58
gstriker, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gsword, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gteikob2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
gteikokb, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
gteikoku, 768, 224,V,R, 810, 1080, 576, 768, 3, 4, 60.60606
gtg, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtg2, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtg2j, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtg2t, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmr, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmr2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmre, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmrusa, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
guardian, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
guiness, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gulfstr2, 384, 240,V,R, 810, 1080, 576, 768, 3, 4, 60
gulfstrm, 384, 240,V,R, 810, 1080, 576, 768, 3, 4, 60
gulfwar2, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 54.877857
gumbo, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gunbird, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 59.299999
gunbird2, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gunbirdj, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 59.299999
gunbirdk, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 59.299999
gunbulet, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gunbustr, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gundamex, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gundeala, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gundealr, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gundealt, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gundhara, 384, 240,V,R, 810, 1080, 576, 768, 3, 4, 60
gundl94, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
gunfight, 260, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gunforc2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gunforce, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gunforcj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gunforcu, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gunfronj, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gunfront, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gunhohki, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gunlock, 320, 224,V,R, 810, 1080, 720, 960, 3, 4, 60
gunnail, 384, 224,V,R, 810, 1080, 576, 768, 3, 4, 60
gunsmoka, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gunsmoke, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gunsmokj, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gunsmoku, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gururin, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gussun, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gutangtn, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gutsn, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
guwange, 320, 240,V,R, 810, 1080, 720, 960, 3, 4, 57.550644
guzzler, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gwar, 400, 224,V,R, 810, 1080, 600, 800, 3, 4, 60
gwara, 400, 224,V,R, 810, 1080, 600, 800, 3, 4, 60
gwarb, 400, 224,V,R, 810, 1080, 600, 800, 3, 4, 60
gwarj, 400, 224,V,R, 810, 1080, 600, 800, 3, 4, 60
gwarrior, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60.60606
gwingj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 59.633331
gypsyjug, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gyrodine, 288, 224,V,R, 810, 1080, 648, 864, 3, 4, 60
gyruss, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
gyrussce, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4, 60
hachamf, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
hachoo, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
hal21, 288, 216,V,R, 810, 1080, 648, 864, 3, 4, 60
hal21j, 288, 216,V,R, 810, 1080, 648, 864, 3, 4, 60
halleycj, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
halleys, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
halleysc, 256, 240,V,R, 810, 1080, 768, 1024, 3, 4, 60
hanaawas, 256, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
hanagumi, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
hanakanz, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
hanamai, 508, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
hanamomo, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
hanaoji, 512, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
hanaroku, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
