dogosokb, 288, 216,V,R, 810, 1080, 648, 864, 3, 4
dogosoke, 288, 216,V,R, 810, 1080, 648, 864, 3, 4
dogyuun, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
dogyuuna, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
dogyuunt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
dokaben, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dolmen, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dommy, 240, 240,V,R, 810, 1080, 720, 960, 3, 4
dondokod, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dondokodj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dondokodu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
donpachi, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
donpachihk, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
donpachij, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
donpachikr, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
dorodon, 240, 192,V,R, 810, 1080, 720, 960, 3, 4
dorodon2, 240, 192,V,R, 810, 1080, 720, 960, 3, 4
dorunrun, 240, 192,H,R, 1440, 1080, 1280, 960, 4, 3
dotrikun, 128, 192,H,R, 1440, 1080, 1364, 1024, 4, 3
dotrikun2, 128, 192,H,R, 1440, 1080, 1364, 1024, 4, 3
doubledr, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dowild, 240, 192,H,R, 1440, 1080, 1280, 960, 4, 3
downtown, 384, 240,V,R, 810, 1080, 576, 768, 3, 4
downtownj, 384, 240,V,R, 810, 1080, 576, 768, 3, 4
dquizgo, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dragnblz, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
dragonsh, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drakton, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
dremshpr, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
drgnbowl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgnbowla, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgnbstr, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgninja, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
drgninjab, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
drgninjab2, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
drgnmst, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgnunit, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3
drgw2, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgw2c, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgw2hk, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
drgw2j, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
driftout, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
driftoutj, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
driveout, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
drivfrcb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drivfrcg, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drivfrcp, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drivfrct, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drktnjr, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drmicro, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drtomy, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
drtoppel, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drtoppela, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drtoppelj, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
drtoppelu, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
dsoccr94, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dsoccr94j, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dsoccr94k, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dstlk, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dstlka, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dstlkh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dstlku, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dstlku1d, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dstlkur1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dumpmtmt, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dunkshot, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dunkshota, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dunkshoto, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dw2001, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dw2v100x, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dwpc, 448, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dyger, 384, 224,V,R, 810, 1080, 576, 768, 3, 4
dygera, 384, 224,V,R, 810, 1080, 576, 768, 3, 4
dynablst, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
dynduke, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dyndukea, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dyndukej, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dyndukeu, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dynwar, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dynwara, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dynwarj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
dynwarjr, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eagle, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
eagle2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
eagle3, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
earthjkr, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
earthjkrp, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
ecofghtr, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ecofghtra, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ecofghtrd, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ecofghtrh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ecofghtru, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ecofghtru1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
edf, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
edfa, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
edfbl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
edfu, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
edrandy, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
edrandy1, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
edrandy2, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
edrandyj, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
egghunt, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3
eggor, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
eggs, 240, 240,V,R, 810, 1080, 720, 960, 3, 4
eightfrc, 384, 224,V,R, 810, 1080, 576, 768, 3, 4
eightman, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
endurobl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
enduror, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
enduror1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
enforce, 320, 232,H,R, 1440, 1080, 1236, 928, 4, 3
enforcej, 320, 232,H,R, 1440, 1080, 1236, 928, 4, 3
enforceja, 320, 232,H,R, 1440, 1080, 1236, 928, 4, 3
esckids, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3
esckidsj, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3
espgal, 448, 224,V,R, 810, 1080, 672, 896, 3, 4
espgalbl, 448, 224,V,R, 810, 1080, 672, 896, 3, 4
esprade, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
espradej, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
espradejo, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
eswat, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatbl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatj1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatj1d, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatjd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eswatud, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eto, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
euroch92, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
excelsr, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
excelsra, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
exctleag, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
exctleagd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
exedexes, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
exerizerb, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
exodus, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
explbrkr, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
explorer, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
extdwnhl, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
extrmatn, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
extrmatnj, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
extrmatnu, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
extrmatnur, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
exzisus, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
exzisusa, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
exzisust, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
eyes, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
eyes2, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
eyesb, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
eyeszacb, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
f1dream, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
f1dreamb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
f1dreamba, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
f1gp, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
f1gp2, 320, 224,V,R, 810, 1080, 720, 960, 3, 4
falcon, 512, 312,H,R, 1440, 1080, 1248, 936, 3, 4
falconz, 256, 208,V,R, 810, 1080, 768, 1024, 3, 4
fantasia, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fantasiaa, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fantasiab, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fantasian, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fantastc, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
fantazia, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
fantsia2, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantsia2a, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantsia2n, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantsy95, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fantzn2x, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantzn2xp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantzone, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantzone1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantzonep, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fantzoneta, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
farmer, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fastfred, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fatfursp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfurspa, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfury1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfury2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfury2a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfury3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fatfury3a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fball, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
fbfrenzy, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fcrash, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fenix, 256, 208,V,R, 810, 1080, 768, 1024, 3, 4
feversos, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
ffantasy, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
ffantasya, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
ffantasyj, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
ffight, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffighta, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightbl, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightbla, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightj1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightj2, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightj3, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightjh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightu1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightu2, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightua, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightub, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
ffightuc, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fghtbskt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fightfev, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fightfeva, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fightrol, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
finalb, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
finalbj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
finalbu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
finalizr, 272, 224,V,R, 810, 1080, 612, 816, 3, 4
finalizrb, 272, 224,V,R, 810, 1080, 612, 816, 3, 4
finalttr, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
firebarr, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
firehawk, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fireshrk, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fireshrka, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fireshrkd, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fireshrkdh, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fitegolf, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3
fitegolf2, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3
fitegolfu, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3
fixeight, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeighta, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightat, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeighth, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightht, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightj, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightjt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightk, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightkt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeighttw, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeighttwt, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightu, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fixeightut, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
fjbuster, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flagrall, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
flashgal, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flashgala, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flicky, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flickyg, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flickyo, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flickys1, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flickys2, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flickys2g, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flipshot, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flstory, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flstoryj, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
flyboy, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
flyboyb, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
flytiger, 384, 240,V,R, 810, 1080, 576, 768, 3, 4
flytigera, 384, 240,V,R, 810, 1080, 576, 768, 3, 4
fncywld, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
fnkyfish, 512, 240,V,R, 810, 1080, 768, 1024, 3, 4
footchmp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forcebrk, 240, 240,H,R, 1440, 1080, 1280, 960, 4, 3
forgottn, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forgottna, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forgottnu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forgottnu1, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forgottnua, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
forgottnuaa, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
formatz, 248, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpoint, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpoint1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpoint1d, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpointbj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpointbl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fpointd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
freekick, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
freekicka, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
freekickb1, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
freekickb3, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
freeze, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
friskyt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
friskyta, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
friskytb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
frogf, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
frogg, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
frogger, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggermc, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggers, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggers1, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggers2, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggers3, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froggrs, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
froman2b, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fround, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
froundl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fsoccer, 400, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fsoccerb, 400, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fsoccerba, 400, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fsoccerj, 400, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fstarfrc, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fstarfrcj, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fswords, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
fullthrl, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
funkybee, 236, 224,V,R, 810, 1080, 708, 944, 3, 4
funkybeeb, 236, 224,V,R, 810, 1080, 708, 944, 3, 4
funkyjet, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
funkyjeta, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
funkyjetj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
funybubl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
funybublc, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
futspy, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
fx, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
fxa, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
gaia, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
gaiapols, 376, 224,V,R, 810, 1080, 564, 752, 3, 4
gaiapolsj, 376, 224,V,R, 810, 1080, 564, 752, 3, 4
gaiapolsu, 376, 224,V,R, 810, 1080, 564, 752, 3, 4
gaiden, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
galaga, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
galagamf, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
galagamk, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
galagamw, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
galagao, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
galap1, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galap4, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galapx, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxbsf, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxian, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxiana, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxianbl, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxiani, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxianm, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxianmo, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxiant, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxrf, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxrfgg, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galaxyfg, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
galemp, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
galhustl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3
gallag, 288, 224,V,R, 810, 1080, 648, 864, 3, 4
gallop, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3
galmedes, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
galpani4, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpani4k, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpanic, 256, 224,V,R, 810, 1080, 768, 1024, 3, 4
galpanis, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpanisj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpanisk, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpans2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpans2a, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpans3, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galpansu, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
galspnbl, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4
galturbo, 768, 224,V,R, 810, 1080, 576, 768, 3, 4
ganbare, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3
gangonta, 320, 240,V,R, 810, 1080, 720, 960, 3, 4
ganryu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
gardia, 512, 224,V,R, 810, 1080, 768, 1024, 3, 4
garogun, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3
garou, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
garoubl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
garouh, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
garoup, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3
garuka, 304, 224,V,R, 810, 1080, 684, 912, 3, 4
garyoret, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gatedoom, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gatedoom1, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gaunt2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gaunt22p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gaunt22p1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gaunt22pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gaunt2g, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2pg1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2pj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2pj2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntlet2pr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletgr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletgr6, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletgr8, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletj12, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletr1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletr2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletr4, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletr5, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
gauntletr7, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3
